,age_months,sex,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4,SD5,SD6,SD7,SD8,SD9,SD10,SD11,SD12,SD13,SD14,SD15,SD16,SD17,SD18,SD19,SD20,SD21,SD22,SD23,SD24,SD25,SD26,SD27,SD28,SD29,SD30,SD31,SD32,SD33,SD34,SD35,SD36,SD37,SD38,SD39,SD40,distance_SBMI
147,147,1,-1.7645,17.6985,0.11623,12.408,13.487,14.566,15.923,17.698,20.157,23.871,30.412,34.126,37.839999999999996,41.553999999999995,45.267999999999994,48.98199999999999,52.69599999999999,56.40999999999999,60.12399999999999,63.83799999999999,67.55199999999999,71.26599999999999,74.97999999999999,78.69399999999999,82.40799999999999,86.12199999999999,89.83599999999998,93.54999999999998,97.26399999999998,100.97799999999998,104.69199999999998,108.40599999999998,112.11999999999998,115.83399999999997,119.54799999999997,123.26199999999997,126.97599999999997,130.68999999999997,134.40399999999997,138.11799999999997,141.83199999999997,145.54599999999996,149.25999999999996,152.97399999999996,156.68799999999996,160.40199999999996,164.11599999999996,167.82999999999996,3.7139999999999986
148,148,1,-1.7604,17.7551,0.11656,12.436,13.52,14.605,15.969,17.755,20.229,23.969,30.561,34.301,38.041000000000004,41.781000000000006,45.52100000000001,49.26100000000001,53.00100000000001,56.741000000000014,60.481000000000016,64.22100000000002,67.96100000000001,71.70100000000002,75.44100000000003,79.18100000000003,82.92100000000002,86.66100000000003,90.40100000000004,94.14100000000003,97.88100000000003,101.62100000000004,105.36100000000005,109.10100000000006,112.84100000000004,116.58100000000005,120.32100000000005,124.06100000000006,127.80100000000004,131.54100000000005,135.28100000000006,139.02100000000007,142.76100000000005,146.50100000000006,150.24100000000007,153.98100000000008,157.72100000000006,161.46100000000007,165.20100000000008,168.9410000000001,3.740000000000002
149,149,1,-1.7559,17.8124,0.11688,12.464,13.554,14.644,16.016,17.812,20.302,24.067,30.708,34.473,38.238,42.003,45.768,49.533,53.298,57.063,60.828,64.593,68.358,72.123,75.888,79.653,83.418,87.183,90.94800000000001,94.71300000000001,98.47800000000001,102.24300000000001,106.00800000000001,109.77300000000001,113.53800000000001,117.30300000000001,121.06800000000001,124.83300000000001,128.598,132.363,136.12800000000001,139.89300000000003,143.65800000000002,147.423,151.18800000000002,154.95300000000003,158.71800000000002,162.48300000000003,166.24800000000002,170.013,3.7650000000000006
150,150,1,-1.7511,17.8704,0.1172,12.492,13.588,14.684,16.063,17.87,20.375,24.165,30.854,34.644,38.434,42.224,46.013999999999996,49.803999999999995,53.593999999999994,57.38399999999999,61.17399999999999,64.964,68.75399999999999,72.54399999999998,76.33399999999999,80.124,83.91399999999999,87.70399999999998,91.49399999999999,95.28399999999998,99.07399999999998,102.86399999999999,106.65399999999998,110.44399999999997,114.23399999999998,118.02399999999999,121.81399999999998,125.60399999999997,129.39399999999998,133.18399999999997,136.974,140.76399999999995,144.55399999999997,148.344,152.13399999999996,155.92399999999998,159.71399999999994,163.50399999999996,167.29399999999998,171.08399999999995,3.789999999999999
151,151,1,-1.7461,17.9292,0.11751,12.52,13.622,14.724,16.112,17.929,20.449,24.263,30.998,34.812,38.626000000000005,42.44,46.254000000000005,50.068,53.882000000000005,57.696,61.510000000000005,65.324,69.138,72.952,76.766,80.58,84.394,88.208,92.022,95.836,99.65,103.46400000000001,107.278,111.092,114.906,118.72000000000001,122.534,126.348,130.162,133.976,137.79,141.60399999999998,145.418,149.232,153.046,156.85999999999999,160.67399999999998,164.488,168.302,172.11599999999999,3.814
152,152,1,-1.7408,17.9887,0.11781,12.55,13.658,14.766,16.161,17.989,20.524,24.362,31.138,34.976,38.81399999999999,42.651999999999994,46.489999999999995,50.32799999999999,54.16599999999998,58.003999999999984,61.841999999999985,65.67999999999998,69.51799999999997,73.35599999999998,77.19399999999997,81.03199999999997,84.86999999999996,88.70799999999997,92.54599999999996,96.38399999999996,100.22199999999995,104.05999999999996,107.89799999999995,111.73599999999995,115.57399999999996,119.41199999999995,123.24999999999994,127.08799999999994,130.92599999999993,134.76399999999992,138.60199999999992,142.4399999999999,146.27799999999993,150.11599999999993,153.95399999999992,157.79199999999992,161.6299999999999,165.4679999999999,169.3059999999999,173.14399999999992,3.8379999999999974
153,153,1,-1.7352,18.0488,0.11811,12.579,13.693,14.807,16.21,18.049,20.599,24.46,31.278,35.138999999999996,39.0,42.861000000000004,46.722,50.583,54.444,58.30500000000001,62.166000000000004,66.02700000000002,69.888,73.749,77.61000000000001,81.471,85.33200000000001,89.19300000000001,93.054,96.91500000000002,100.77600000000001,104.637,108.49800000000002,112.35900000000001,116.22,120.08100000000002,123.94200000000001,127.80300000000003,131.66400000000002,135.525,139.38600000000002,143.247,147.108,150.96900000000002,154.83,158.69100000000003,162.55200000000002,166.413,170.27400000000003,174.13500000000002,3.8610000000000007
154,154,1,-1.7293,18.1096,0.11841,12.609,13.729,14.849,16.26,18.11,20.675,24.559,31.417,35.301,39.185,43.069,46.953,50.837,54.721000000000004,58.605000000000004,62.489000000000004,66.373,70.257,74.141,78.025,81.909,85.793,89.677,93.561,97.44500000000001,101.32900000000001,105.21300000000001,109.09700000000001,112.98100000000001,116.86500000000001,120.74900000000001,124.63300000000001,128.517,132.401,136.28500000000003,140.169,144.053,147.937,151.82100000000003,155.705,159.58900000000003,163.473,167.357,171.241,175.12500000000003,3.8840000000000003
155,155,1,-1.7232,18.171,0.11869,12.639,13.766,14.892,16.311,18.171,20.751,24.658,31.551,35.458,39.364999999999995,43.272,47.179,51.086,54.992999999999995,58.9,62.807,66.714,70.621,74.528,78.435,82.342,86.249,90.156,94.063,97.97,101.877,105.784,109.691,113.598,117.50500000000001,121.412,125.319,129.226,133.13299999999998,137.04,140.947,144.85399999999998,148.761,152.668,156.575,160.482,164.38899999999998,168.296,172.20299999999997,176.10999999999999,3.907
156,156,1,-1.7168,18.233,0.11898,12.669,13.802,14.935,16.362,18.233,20.829,24.757,31.686,35.614000000000004,39.542,43.47,47.398,51.32600000000001,55.254000000000005,59.182,63.11000000000001,67.03800000000001,70.96600000000001,74.894,78.822,82.75,86.67800000000001,90.60600000000002,94.53400000000002,98.46200000000002,102.39000000000001,106.31800000000001,110.24600000000001,114.174,118.10200000000003,122.03000000000003,125.95800000000003,129.88600000000002,133.81400000000002,137.74200000000002,141.67000000000002,145.598,149.52600000000004,153.45400000000004,157.38200000000003,161.31000000000003,165.23800000000003,169.16600000000003,173.09400000000002,177.02200000000005,3.928000000000001
157,157,1,-1.7102,18.2955,0.11925,12.7,13.839,14.979,16.414,18.296,20.906,24.856,31.816,35.766000000000005,39.71600000000001,43.66600000000001,47.616000000000014,51.56600000000002,55.51600000000002,59.46600000000002,63.416000000000025,67.36600000000003,71.31600000000003,75.26600000000003,79.21600000000004,83.16600000000004,87.11600000000004,91.06600000000005,95.01600000000005,98.96600000000005,102.91600000000005,106.86600000000006,110.81600000000006,114.76600000000006,118.71600000000007,122.66600000000007,126.61600000000007,130.56600000000006,134.51600000000008,138.46600000000007,142.41600000000008,146.36600000000007,150.3160000000001,154.26600000000008,158.2160000000001,162.16600000000008,166.1160000000001,170.06600000000012,174.0160000000001,177.9660000000001,3.950000000000003
158,158,1,-1.7033,18.3586,0.11952,12.731,13.877,15.023,16.466,18.359,20.984,24.954,31.945,35.915,39.885,43.855,47.824999999999996,51.794999999999995,55.76499999999999,59.73499999999999,63.70499999999999,67.67499999999998,71.64499999999998,75.61499999999998,79.58499999999998,83.55499999999998,87.52499999999998,91.49499999999998,95.46499999999997,99.43499999999997,103.40499999999997,107.37499999999997,111.34499999999997,115.31499999999997,119.28499999999997,123.25499999999997,127.22499999999997,131.19499999999996,135.16499999999996,139.13499999999996,143.10499999999996,147.07499999999996,151.04499999999996,155.01499999999996,158.98499999999996,162.95499999999996,166.92499999999995,170.89499999999995,174.86499999999995,178.83499999999995,3.969999999999999
159,159,1,-1.6962,18.4221,0.11979,12.762,13.915,15.067,16.519,18.422,21.062,25.053,32.073,36.064,40.055,44.046,48.037,52.028,56.019,60.01,64.001,67.99199999999999,71.983,75.97399999999999,79.965,83.95599999999999,87.947,91.93799999999999,95.929,99.91999999999999,103.911,107.90199999999999,111.893,115.88399999999999,119.875,123.86599999999999,127.857,131.84799999999998,135.839,139.82999999999998,143.821,147.81199999999998,151.803,155.79399999999998,159.785,163.77599999999998,167.767,171.758,175.749,179.73999999999998,3.9909999999999997
160,160,1,-1.6888,18.486,0.12005,12.794,13.953,15.112,16.572,18.486,21.14,25.152,32.197,36.209,40.221000000000004,44.233000000000004,48.245000000000005,52.257000000000005,56.269000000000005,60.281000000000006,64.293,68.305,72.31700000000001,76.32900000000001,80.34100000000001,84.35300000000001,88.36500000000001,92.37700000000001,96.38900000000001,100.40100000000001,104.41300000000001,108.42500000000001,112.43700000000001,116.44900000000001,120.46100000000001,124.47300000000001,128.485,132.497,136.50900000000001,140.52100000000002,144.53300000000002,148.54500000000002,152.55700000000002,156.56900000000002,160.58100000000002,164.59300000000002,168.60500000000002,172.61700000000002,176.62900000000002,180.64100000000002,4.0120000000000005
161,161,1,-1.6811,18.5502,0.1203,12.825,13.991,15.157,16.625,18.55,21.219,25.249,32.317,36.346999999999994,40.376999999999995,44.407,48.43699999999999,52.466999999999985,56.496999999999986,60.52699999999999,64.55699999999999,68.58699999999999,72.61699999999998,76.64699999999996,80.67699999999996,84.70699999999997,88.73699999999997,92.76699999999997,96.79699999999997,100.82699999999997,104.85699999999997,108.88699999999994,112.91699999999994,116.94699999999995,120.97699999999995,125.00699999999995,129.03699999999995,133.06699999999995,137.09699999999995,141.12699999999992,145.15699999999993,149.18699999999993,153.21699999999993,157.24699999999993,161.27699999999993,165.30699999999993,169.33699999999993,173.36699999999993,177.39699999999993,181.4269999999999,4.029999999999998
162,162,1,-1.6732,18.6148,0.12055,12.857,14.029,15.202,16.679,18.615,21.298,25.347,32.436,36.485,40.534000000000006,44.58300000000001,48.63200000000001,52.68100000000001,56.73000000000002,60.779000000000025,64.82800000000003,68.87700000000004,72.92600000000003,76.97500000000002,81.02400000000003,85.07300000000004,89.12200000000004,93.17100000000005,97.22000000000006,101.26900000000006,105.31800000000007,109.36700000000005,113.41600000000005,117.46500000000006,121.51400000000007,125.56300000000007,129.61200000000008,133.6610000000001,137.7100000000001,141.75900000000007,145.80800000000008,149.85700000000008,153.9060000000001,157.9550000000001,162.0040000000001,166.0530000000001,170.10200000000012,174.15100000000012,178.20000000000013,182.2490000000001,4.049000000000003
163,163,1,-1.6651,18.6795,0.12079,12.889,14.068,15.247,16.733,18.68,21.376,25.444,32.551,36.619,40.687,44.754999999999995,48.82299999999999,52.89099999999999,56.95899999999999,61.02699999999999,65.09499999999998,69.16299999999998,73.23099999999998,77.29899999999998,81.36699999999998,85.43499999999997,89.50299999999997,93.57099999999997,97.63899999999997,101.70699999999997,105.77499999999996,109.84299999999996,113.91099999999996,117.97899999999996,122.04699999999995,126.11499999999995,130.18299999999994,134.25099999999995,138.31899999999996,142.38699999999994,146.45499999999993,150.52299999999994,154.59099999999995,158.65899999999993,162.72699999999992,166.7949999999999,170.86299999999994,174.93099999999993,178.9989999999999,183.0669999999999,4.067999999999998
164,164,1,-1.6568,18.7445,0.12102,12.921,14.107,15.293,16.787,18.744,21.455,25.54,32.663,36.748,40.833,44.918,49.003,53.088,57.173,61.258,65.343,69.428,73.513,77.59800000000001,81.683,85.768,89.85300000000001,93.93800000000002,98.02300000000001,102.10800000000002,106.19300000000001,110.278,114.36300000000001,118.44800000000002,122.53300000000002,126.61800000000001,130.70300000000003,134.788,138.87300000000002,142.95800000000003,147.043,151.12800000000004,155.21300000000002,159.298,163.38300000000004,167.46800000000002,171.55300000000005,175.63800000000003,179.723,183.80800000000005,4.085000000000001
165,165,1,-1.6482,18.8095,0.12125,12.952,14.145,15.338,16.841,18.81,21.534,25.635,32.772,36.873000000000005,40.974000000000004,45.075,49.17600000000001,53.277000000000015,57.378000000000014,61.47900000000001,65.58000000000001,69.68100000000001,73.78200000000002,77.88300000000004,81.98400000000004,86.08500000000004,90.18600000000004,94.28700000000003,98.38800000000003,102.48900000000003,106.59000000000003,110.69100000000006,114.79200000000006,118.89300000000006,122.99400000000006,127.09500000000006,131.19600000000005,135.29700000000005,139.39800000000005,143.49900000000008,147.60000000000008,151.70100000000008,155.80200000000008,159.90300000000008,164.00400000000008,168.10500000000008,172.20600000000007,176.30700000000007,180.40800000000007,184.5090000000001,4.101000000000003
166,166,1,-1.6394,18.8746,0.12148,12.984,14.184,15.384,16.895,18.875,21.613,25.731,32.88,36.998000000000005,41.11600000000001,45.23400000000001,49.35200000000001,53.47000000000001,57.588000000000015,61.70600000000002,65.82400000000001,69.94200000000002,74.06000000000003,78.17800000000003,82.29600000000002,86.41400000000003,90.53200000000004,94.65000000000003,98.76800000000003,102.88600000000002,107.00400000000005,111.12200000000004,115.24000000000004,119.35800000000003,123.47600000000006,127.59400000000005,131.71200000000005,135.83000000000004,139.94800000000006,144.06600000000006,148.18400000000005,152.30200000000005,156.42000000000007,160.53800000000007,164.65600000000006,168.77400000000006,172.89200000000005,177.01000000000008,181.12800000000007,185.24600000000007,4.118000000000002
167,167,1,-1.6304,18.9398,0.1217,13.015,14.222,15.429,16.95,18.94,21.691,25.825,32.985,37.119,41.253,45.387,49.521,53.655,57.789,61.923,66.057,70.191,74.325,78.459,82.593,86.727,90.861,94.995,99.129,103.263,107.397,111.531,115.665,119.799,123.933,128.067,132.20100000000002,136.335,140.469,144.603,148.73700000000002,152.871,157.005,161.139,165.27300000000002,169.40700000000004,173.541,177.675,181.80900000000003,185.94300000000004,4.134
168,168,1,-1.6211,19.005,0.12191,13.047,14.261,15.475,17.004,19.005,21.77,25.918,33.084,37.232,41.38,45.528000000000006,49.676,53.824,57.972,62.120000000000005,66.268,70.416,74.564,78.712,82.86,87.008,91.156,95.304,99.452,103.6,107.74799999999999,111.896,116.044,120.192,124.34,128.488,132.636,136.784,140.932,145.07999999999998,149.228,153.37599999999998,157.524,161.672,165.82,169.968,174.11599999999999,178.26399999999998,182.41199999999998,186.56,4.148
169,169,1,-1.6116,19.0701,0.12212,13.078,14.299,15.521,17.058,19.07,21.848,26.011,33.182,37.345,41.508,45.67100000000001,49.834,53.997,58.160000000000004,62.32300000000001,66.486,70.649,74.81200000000001,78.97500000000001,83.138,87.301,91.464,95.62700000000001,99.79,103.953,108.116,112.27900000000001,116.44200000000001,120.605,124.76800000000001,128.931,133.094,137.257,141.42000000000002,145.58300000000003,149.746,153.909,158.072,162.235,166.39800000000002,170.56100000000004,174.724,178.887,183.05,187.21300000000002,4.163
170,170,1,-1.602,19.1351,0.12233,13.109,14.337,15.566,17.113,19.135,21.926,26.103,33.279,37.456,41.63300000000001,45.81000000000002,49.987000000000016,54.164000000000016,58.34100000000002,62.51800000000003,66.69500000000002,70.87200000000004,75.04900000000004,79.22600000000003,83.40300000000005,87.58000000000004,91.75700000000005,95.93400000000005,100.11100000000005,104.28800000000007,108.46500000000006,112.64200000000005,116.81900000000007,120.99600000000007,125.17300000000006,129.35000000000008,133.52700000000007,137.7040000000001,141.88100000000009,146.05800000000008,150.2350000000001,154.4120000000001,158.58900000000008,162.7660000000001,166.9430000000001,171.1200000000001,175.2970000000001,179.4740000000001,183.65100000000012,187.82800000000012,4.177000000000003
